run,domanda,task,modello,temp_pre,temp_post,cooldown_ok
1,91,MMLU,qwen2.5:14b,44,51,in_attesa
1,92,GSM8K,qwen2.5:14b,45,53,in_attesa
1,93,SQuAD,qwen2.5:14b,45,47,in_attesa
1,94,SQuAD,qwen2.5:14b,45,47,in_attesa
1,95,GSM8K,qwen2.5:14b,44,55,in_attesa
1,96,MMLU,qwen2.5:14b,45,50,in_attesa
1,97,GSM8K,qwen2.5:14b,44,55,in_attesa
1,98,HumanEval,qwen2.5:14b,45,59,in_attesa
1,99,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,100,GSM8K,qwen2.5:14b,45,54,in_attesa
1,101,SQuAD,qwen2.5:14b,45,49,in_attesa
1,102,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,103,SQuAD,qwen2.5:14b,45,50,in_attesa
1,104,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,105,MMLU,qwen2.5:14b,45,57,in_attesa
1,106,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,107,GSM8K,qwen2.5:14b,44,55,in_attesa
1,108,HellaSwag,qwen2.5:14b,44,50,in_attesa
1,109,GSM8K,qwen2.5:14b,45,53,in_attesa
1,110,HellaSwag,qwen2.5:14b,45,58,in_attesa
1,111,MMLU,qwen2.5:14b,45,54,in_attesa
1,112,HellaSwag,qwen2.5:14b,45,51,in_attesa
1,113,MMLU,qwen2.5:14b,45,57,in_attesa
1,114,GSM8K,qwen2.5:14b,44,54,in_attesa
1,115,HellaSwag,qwen2.5:14b,45,57,in_attesa
1,116,HumanEval,qwen2.5:14b,44,59,in_attesa
1,117,HumanEval,qwen2.5:14b,45,59,in_attesa
1,118,GSM8K,qwen2.5:14b,45,59,in_attesa
1,119,MMLU,qwen2.5:14b,45,58,in_attesa
1,120,SQuAD,qwen2.5:14b,45,48,in_attesa
1,121,MMLU,qwen2.5:14b,45,56,in_attesa
1,122,SQuAD,qwen2.5:14b,45,48,in_attesa
1,123,HumanEval,qwen2.5:14b,45,58,in_attesa
1,124,SQuAD,qwen2.5:14b,45,47,in_attesa
1,125,SQuAD,qwen2.5:14b,45,48,in_attesa
1,126,HumanEval,qwen2.5:14b,45,59,in_attesa
1,127,SQuAD,qwen2.5:14b,45,48,in_attesa
1,128,GSM8K,qwen2.5:14b,45,54,in_attesa
1,129,GSM8K,qwen2.5:14b,45,55,in_attesa
1,130,HellaSwag,qwen2.5:14b,45,48,in_attesa
1,131,HellaSwag,qwen2.5:14b,44,52,in_attesa
1,132,MMLU,qwen2.5:14b,44,58,in_attesa
1,133,MMLU,qwen2.5:14b,45,54,in_attesa
1,134,HumanEval,qwen2.5:14b,45,57,in_attesa
1,135,SQuAD,qwen2.5:14b,45,48,in_attesa
1,136,MMLU,qwen2.5:14b,44,52,in_attesa
1,137,SQuAD,qwen2.5:14b,45,50,in_attesa
1,138,HellaSwag,qwen2.5:14b,45,52,in_attesa
1,139,HellaSwag,qwen2.5:14b,44,52,in_attesa
1,140,HumanEval,qwen2.5:14b,45,59,in_attesa
1,141,GSM8K,qwen2.5:14b,45,56,in_attesa
1,142,HumanEval,qwen2.5:14b,45,59,in_attesa
1,143,MMLU,qwen2.5:14b,44,53,in_attesa
1,144,GSM8K,qwen2.5:14b,45,55,in_attesa
1,145,GSM8K,qwen2.5:14b,45,57,in_attesa
1,146,GSM8K,qwen2.5:14b,45,56,in_attesa
1,147,HumanEval,qwen2.5:14b,45,55,in_attesa
1,148,SQuAD,qwen2.5:14b,45,49,in_attesa
1,149,SQuAD,qwen2.5:14b,45,53,in_attesa
1,150,HumanEval,qwen2.5:14b,45,57,in_attesa
1,151,SQuAD,qwen2.5:14b,45,51,in_attesa
1,152,GSM8K,qwen2.5:14b,45,57,in_attesa
1,153,HumanEval,qwen2.5:14b,45,57,in_attesa
1,154,SQuAD,qwen2.5:14b,45,47,in_attesa
1,155,HellaSwag,qwen2.5:14b,44,48,in_attesa
1,156,HumanEval,qwen2.5:14b,44,59,in_attesa
1,157,HellaSwag,qwen2.5:14b,45,51,in_attesa
1,158,MMLU,qwen2.5:14b,44,49,in_attesa
1,159,HumanEval,qwen2.5:14b,44,59,in_attesa
1,160,MMLU,qwen2.5:14b,45,54,in_attesa
1,161,GSM8K,qwen2.5:14b,44,54,in_attesa
1,162,SQuAD,qwen2.5:14b,45,52,in_attesa
1,163,SQuAD,qwen2.5:14b,45,47,in_attesa
1,164,SQuAD,qwen2.5:14b,44,47,in_attesa
1,165,HellaSwag,qwen2.5:14b,44,49,in_attesa
1,166,HellaSwag,qwen2.5:14b,45,52,in_attesa
1,167,GSM8K,qwen2.5:14b,45,55,in_attesa
1,168,SQuAD,qwen2.5:14b,45,53,in_attesa
1,169,HellaSwag,qwen2.5:14b,45,52,in_attesa
1,170,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,171,GSM8K,qwen2.5:14b,45,55,in_attesa
1,172,SQuAD,qwen2.5:14b,45,47,in_attesa
1,173,HumanEval,qwen2.5:14b,44,57,in_attesa
1,174,MMLU,qwen2.5:14b,45,50,in_attesa
1,175,MMLU,qwen2.5:14b,45,50,in_attesa
1,176,MMLU,qwen2.5:14b,45,50,in_attesa
1,177,SQuAD,qwen2.5:14b,45,48,in_attesa
1,178,MMLU,qwen2.5:14b,45,58,in_attesa
1,179,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,180,HumanEval,qwen2.5:14b,45,56,in_attesa
1,181,SQuAD,qwen2.5:14b,45,48,in_attesa
1,182,GSM8K,qwen2.5:14b,45,56,in_attesa
1,183,SQuAD,qwen2.5:14b,45,48,in_attesa
1,184,HumanEval,qwen2.5:14b,45,58,in_attesa
1,185,HumanEval,qwen2.5:14b,45,57,in_attesa
1,186,MMLU,qwen2.5:14b,45,51,in_attesa
1,187,MMLU,qwen2.5:14b,44,52,in_attesa
1,188,HumanEval,qwen2.5:14b,45,54,in_attesa
1,189,MMLU,qwen2.5:14b,45,58,in_attesa
1,190,GSM8K,qwen2.5:14b,45,57,in_attesa
1,191,HellaSwag,qwen2.5:14b,45,53,in_attesa
1,192,SQuAD,qwen2.5:14b,45,47,in_attesa
1,193,HellaSwag,qwen2.5:14b,44,48,in_attesa
1,194,HumanEval,qwen2.5:14b,45,58,in_attesa
1,195,GSM8K,qwen2.5:14b,45,57,in_attesa
1,196,SQuAD,qwen2.5:14b,45,47,in_attesa
1,197,MMLU,qwen2.5:14b,44,49,in_attesa
1,198,MMLU,qwen2.5:14b,45,53,in_attesa
1,199,GSM8K,qwen2.5:14b,44,57,in_attesa
1,200,HumanEval,qwen2.5:14b,45,58,in_attesa
1,201,SQuAD,qwen2.5:14b,45,48,in_attesa
1,202,SQuAD,qwen2.5:14b,45,50,in_attesa
1,203,HellaSwag,qwen2.5:14b,45,51,in_attesa
1,204,HumanEval,qwen2.5:14b,45,59,in_attesa
1,205,SQuAD,qwen2.5:14b,45,47,in_attesa
1,206,HumanEval,qwen2.5:14b,44,59,in_attesa
1,207,GSM8K,qwen2.5:14b,45,53,in_attesa
1,208,MMLU,qwen2.5:14b,45,50,in_attesa
1,209,SQuAD,qwen2.5:14b,45,52,in_attesa
1,210,GSM8K,qwen2.5:14b,45,53,in_attesa
1,211,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,212,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,213,HumanEval,qwen2.5:14b,45,56,in_attesa
1,214,SQuAD,qwen2.5:14b,44,48,in_attesa
1,215,HumanEval,qwen2.5:14b,45,60,in_attesa
1,216,HellaSwag,qwen2.5:14b,45,53,in_attesa
1,217,SQuAD,qwen2.5:14b,45,49,in_attesa
1,218,HumanEval,qwen2.5:14b,45,56,in_attesa
1,219,HumanEval,qwen2.5:14b,45,58,in_attesa
1,220,MMLU,qwen2.5:14b,45,52,in_attesa
1,221,SQuAD,qwen2.5:14b,44,47,in_attesa
1,222,HumanEval,qwen2.5:14b,44,55,in_attesa
1,223,MMLU,qwen2.5:14b,45,50,in_attesa
1,224,HellaSwag,qwen2.5:14b,45,55,in_attesa
1,225,GSM8K,qwen2.5:14b,45,56,in_attesa
1,226,HumanEval,qwen2.5:14b,45,60,in_attesa
1,227,MMLU,qwen2.5:14b,44,48,in_attesa
1,228,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,229,GSM8K,qwen2.5:14b,44,54,in_attesa
1,230,HumanEval,qwen2.5:14b,45,59,in_attesa
1,231,HumanEval,qwen2.5:14b,45,60,in_attesa
1,232,HumanEval,qwen2.5:14b,45,59,in_attesa
1,233,SQuAD,qwen2.5:14b,45,55,in_attesa
1,234,HumanEval,qwen2.5:14b,45,57,in_attesa
1,235,GSM8K,qwen2.5:14b,45,58,in_attesa
1,236,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,237,MMLU,qwen2.5:14b,45,56,in_attesa
1,238,HumanEval,qwen2.5:14b,45,60,in_attesa
1,239,GSM8K,qwen2.5:14b,45,56,in_attesa
1,240,SQuAD,qwen2.5:14b,45,48,in_attesa
1,241,HumanEval,qwen2.5:14b,45,55,in_attesa
1,242,MMLU,qwen2.5:14b,45,52,in_attesa
1,243,GSM8K,qwen2.5:14b,45,54,in_attesa
1,244,SQuAD,qwen2.5:14b,45,47,in_attesa
1,245,SQuAD,qwen2.5:14b,45,49,in_attesa
1,246,SQuAD,qwen2.5:14b,45,48,in_attesa
1,247,MMLU,qwen2.5:14b,45,52,in_attesa
1,248,HumanEval,qwen2.5:14b,45,58,in_attesa
1,249,GSM8K,qwen2.5:14b,45,52,in_attesa
1,250,GSM8K,qwen2.5:14b,45,55,in_attesa
1,251,SQuAD,qwen2.5:14b,45,56,in_attesa
1,252,HumanEval,qwen2.5:14b,45,58,in_attesa
1,253,HumanEval,qwen2.5:14b,45,59,in_attesa
1,254,HumanEval,qwen2.5:14b,45,58,in_attesa
1,255,HumanEval,qwen2.5:14b,45,58,in_attesa
1,256,GSM8K,qwen2.5:14b,45,56,in_attesa
1,257,SQuAD,qwen2.5:14b,45,47,in_attesa
1,258,HumanEval,qwen2.5:14b,44,58,in_attesa
1,259,GSM8K,qwen2.5:14b,45,53,in_attesa
1,260,SQuAD,qwen2.5:14b,45,49,in_attesa
1,261,GSM8K,qwen2.5:14b,44,54,in_attesa
1,262,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,263,MMLU,qwen2.5:14b,44,52,in_attesa
1,264,SQuAD,qwen2.5:14b,45,49,in_attesa
1,265,MMLU,qwen2.5:14b,45,54,in_attesa
1,266,HumanEval,qwen2.5:14b,45,57,in_attesa
1,267,HumanEval,qwen2.5:14b,45,60,in_attesa
1,268,HellaSwag,qwen2.5:14b,45,52,in_attesa
1,269,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,270,MMLU,qwen2.5:14b,45,53,in_attesa
1,271,GSM8K,qwen2.5:14b,44,55,in_attesa
1,272,HellaSwag,qwen2.5:14b,45,55,in_attesa
1,273,GSM8K,qwen2.5:14b,45,51,in_attesa
1,274,HellaSwag,qwen2.5:14b,44,49,in_attesa
1,275,MMLU,qwen2.5:14b,45,49,in_attesa
1,276,SQuAD,qwen2.5:14b,44,47,in_attesa
1,277,SQuAD,qwen2.5:14b,44,50,in_attesa
1,278,SQuAD,qwen2.5:14b,45,49,in_attesa
1,279,HellaSwag,qwen2.5:14b,44,50,in_attesa
1,280,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,281,GSM8K,qwen2.5:14b,45,52,in_attesa
1,282,GSM8K,qwen2.5:14b,45,54,in_attesa
1,283,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,284,HellaSwag,qwen2.5:14b,45,52,in_attesa
1,285,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,286,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,287,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,288,MMLU,qwen2.5:14b,45,51,in_attesa
1,289,SQuAD,qwen2.5:14b,45,50,in_attesa
1,290,SQuAD,qwen2.5:14b,45,47,in_attesa
1,291,MMLU,qwen2.5:14b,44,53,in_attesa
1,292,MMLU,qwen2.5:14b,45,52,in_attesa
1,293,SQuAD,qwen2.5:14b,45,48,in_attesa
1,294,HumanEval,qwen2.5:14b,45,58,in_attesa
1,295,SQuAD,qwen2.5:14b,45,47,in_attesa
1,296,MMLU,qwen2.5:14b,45,53,in_attesa
1,297,HumanEval,qwen2.5:14b,45,58,in_attesa
1,298,HellaSwag,qwen2.5:14b,45,48,in_attesa
1,299,GSM8K,qwen2.5:14b,45,54,in_attesa
1,300,MMLU,qwen2.5:14b,45,59,in_attesa
1,301,GSM8K,qwen2.5:14b,45,58,in_attesa
1,302,GSM8K,qwen2.5:14b,45,52,in_attesa
1,303,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,304,HellaSwag,qwen2.5:14b,45,54,in_attesa
1,305,MMLU,qwen2.5:14b,44,52,in_attesa
1,306,SQuAD,qwen2.5:14b,45,52,in_attesa
1,307,GSM8K,qwen2.5:14b,45,51,in_attesa
1,308,HellaSwag,qwen2.5:14b,44,53,in_attesa
1,309,MMLU,qwen2.5:14b,45,59,in_attesa
1,310,SQuAD,qwen2.5:14b,45,49,in_attesa
1,311,SQuAD,qwen2.5:14b,44,52,in_attesa
1,312,MMLU,qwen2.5:14b,45,49,in_attesa
1,313,GSM8K,qwen2.5:14b,45,54,in_attesa
1,314,HellaSwag,qwen2.5:14b,45,52,in_attesa
1,315,HumanEval,qwen2.5:14b,45,59,in_attesa
1,316,HellaSwag,qwen2.5:14b,44,48,in_attesa
1,317,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,318,GSM8K,qwen2.5:14b,45,54,in_attesa
1,319,MMLU,qwen2.5:14b,45,50,in_attesa
1,320,SQuAD,qwen2.5:14b,45,49,in_attesa
1,321,MMLU,qwen2.5:14b,45,52,in_attesa
1,322,SQuAD,qwen2.5:14b,45,47,in_attesa
1,323,HumanEval,qwen2.5:14b,45,59,in_attesa
1,324,MMLU,qwen2.5:14b,45,48,in_attesa
1,325,HumanEval,qwen2.5:14b,45,59,in_attesa
1,326,MMLU,qwen2.5:14b,45,56,in_attesa
1,327,SQuAD,qwen2.5:14b,44,51,in_attesa
1,328,HumanEval,qwen2.5:14b,44,58,in_attesa
1,329,HumanEval,qwen2.5:14b,45,59,in_attesa
1,330,HumanEval,qwen2.5:14b,45,58,in_attesa
1,331,HellaSwag,qwen2.5:14b,45,52,in_attesa
1,332,HumanEval,qwen2.5:14b,45,59,in_attesa
1,333,HumanEval,qwen2.5:14b,45,59,in_attesa
1,334,MMLU,qwen2.5:14b,45,51,in_attesa
1,335,MMLU,qwen2.5:14b,44,54,in_attesa
1,336,SQuAD,qwen2.5:14b,45,48,in_attesa
1,337,GSM8K,qwen2.5:14b,45,54,in_attesa
1,338,SQuAD,qwen2.5:14b,45,49,in_attesa
1,339,SQuAD,qwen2.5:14b,45,48,in_attesa
1,340,HumanEval,qwen2.5:14b,45,57,in_attesa
1,341,GSM8K,qwen2.5:14b,45,55,in_attesa
1,342,GSM8K,qwen2.5:14b,45,58,in_attesa
1,343,MMLU,qwen2.5:14b,45,51,in_attesa
1,344,HellaSwag,qwen2.5:14b,45,51,in_attesa
1,345,HumanEval,qwen2.5:14b,45,58,in_attesa
1,346,HumanEval,qwen2.5:14b,45,56,in_attesa
1,347,HumanEval,qwen2.5:14b,45,57,in_attesa
1,348,MMLU,qwen2.5:14b,45,50,in_attesa
1,349,MMLU,qwen2.5:14b,45,55,in_attesa
1,350,MMLU,qwen2.5:14b,45,51,in_attesa
1,351,MMLU,qwen2.5:14b,45,51,in_attesa
1,352,SQuAD,qwen2.5:14b,45,47,in_attesa
1,353,SQuAD,qwen2.5:14b,44,47,in_attesa
1,354,MMLU,qwen2.5:14b,44,49,in_attesa
1,355,HellaSwag,qwen2.5:14b,44,50,in_attesa
1,356,HumanEval,qwen2.5:14b,45,59,in_attesa
1,357,SQuAD,qwen2.5:14b,45,47,in_attesa
1,358,SQuAD,qwen2.5:14b,45,47,in_attesa
1,359,SQuAD,qwen2.5:14b,45,46,in_attesa
1,360,SQuAD,qwen2.5:14b,44,49,in_attesa
1,361,GSM8K,qwen2.5:14b,44,57,in_attesa
1,362,SQuAD,qwen2.5:14b,44,49,in_attesa
1,363,HumanEval,qwen2.5:14b,44,59,in_attesa
1,364,GSM8K,qwen2.5:14b,44,56,in_attesa
1,365,HumanEval,qwen2.5:14b,45,57,in_attesa
1,366,HumanEval,qwen2.5:14b,45,58,in_attesa
1,367,MMLU,qwen2.5:14b,44,49,in_attesa
1,368,SQuAD,qwen2.5:14b,45,49,in_attesa
1,369,HellaSwag,qwen2.5:14b,45,48,in_attesa
1,370,SQuAD,qwen2.5:14b,45,48,in_attesa
1,371,SQuAD,qwen2.5:14b,45,48,in_attesa
1,372,HellaSwag,qwen2.5:14b,45,48,in_attesa
1,373,HellaSwag,qwen2.5:14b,45,52,in_attesa
1,374,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,375,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,376,SQuAD,qwen2.5:14b,45,47,in_attesa
1,377,GSM8K,qwen2.5:14b,44,53,in_attesa
1,378,MMLU,qwen2.5:14b,45,50,in_attesa
1,379,GSM8K,qwen2.5:14b,45,58,in_attesa
1,380,SQuAD,qwen2.5:14b,45,51,in_attesa
1,381,GSM8K,qwen2.5:14b,45,54,in_attesa
1,382,HumanEval,qwen2.5:14b,45,60,in_attesa
1,383,GSM8K,qwen2.5:14b,44,53,in_attesa
1,384,MMLU,qwen2.5:14b,45,51,in_attesa
1,385,GSM8K,qwen2.5:14b,45,53,in_attesa
1,386,HellaSwag,qwen2.5:14b,44,48,in_attesa
1,387,HumanEval,qwen2.5:14b,45,58,in_attesa
1,388,SQuAD,qwen2.5:14b,45,50,in_attesa
1,389,HellaSwag,qwen2.5:14b,45,54,in_attesa
1,390,HumanEval,qwen2.5:14b,45,59,in_attesa
1,391,GSM8K,qwen2.5:14b,45,53,in_attesa
1,392,HumanEval,qwen2.5:14b,45,59,in_attesa
1,393,SQuAD,qwen2.5:14b,45,47,in_attesa
1,394,HumanEval,qwen2.5:14b,44,57,in_attesa
1,395,HumanEval,qwen2.5:14b,45,58,in_attesa
1,396,HumanEval,qwen2.5:14b,45,59,in_attesa
1,397,SQuAD,qwen2.5:14b,45,48,in_attesa
1,398,MMLU,qwen2.5:14b,45,56,in_attesa
1,399,HumanEval,qwen2.5:14b,45,59,in_attesa
1,400,HellaSwag,qwen2.5:14b,45,51,in_attesa
1,401,MMLU,qwen2.5:14b,45,55,in_attesa
1,402,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,403,HellaSwag,qwen2.5:14b,45,49,in_attesa
1,404,HumanEval,qwen2.5:14b,45,59,in_attesa
1,405,GSM8K,qwen2.5:14b,45,56,in_attesa
1,406,HellaSwag,qwen2.5:14b,45,52,in_attesa
1,407,GSM8K,qwen2.5:14b,45,54,in_attesa
1,408,GSM8K,qwen2.5:14b,45,55,in_attesa
1,409,GSM8K,qwen2.5:14b,45,53,in_attesa
1,410,MMLU,qwen2.5:14b,45,53,in_attesa
1,411,GSM8K,qwen2.5:14b,45,57,in_attesa
1,412,HellaSwag,qwen2.5:14b,45,52,in_attesa
1,413,SQuAD,qwen2.5:14b,45,48,in_attesa
1,414,HumanEval,qwen2.5:14b,45,59,in_attesa
1,415,HumanEval,qwen2.5:14b,45,58,in_attesa
1,416,MMLU,qwen2.5:14b,45,53,in_attesa
1,417,HumanEval,qwen2.5:14b,45,58,in_attesa
1,418,HumanEval,qwen2.5:14b,45,59,in_attesa
1,419,GSM8K,qwen2.5:14b,44,58,in_attesa
1,420,HellaSwag,qwen2.5:14b,45,53,in_attesa
1,421,GSM8K,qwen2.5:14b,45,54,in_attesa
1,422,HellaSwag,qwen2.5:14b,44,49,in_attesa
1,423,MMLU,qwen2.5:14b,45,49,in_attesa
1,424,MMLU,qwen2.5:14b,44,48,in_attesa
1,425,HellaSwag,qwen2.5:14b,45,51,in_attesa
1,426,MMLU,qwen2.5:14b,45,55,in_attesa
1,427,SQuAD,qwen2.5:14b,45,47,in_attesa
1,428,GSM8K,qwen2.5:14b,44,50,in_attesa
1,429,HellaSwag,qwen2.5:14b,45,51,in_attesa
1,430,HellaSwag,qwen2.5:14b,44,49,in_attesa
1,431,HumanEval,qwen2.5:14b,44,56,in_attesa
1,432,GSM8K,qwen2.5:14b,45,53,in_attesa
1,433,SQuAD,qwen2.5:14b,45,49,in_attesa
1,434,MMLU,qwen2.5:14b,44,50,in_attesa
1,435,GSM8K,qwen2.5:14b,45,59,in_attesa
1,436,MMLU,qwen2.5:14b,45,50,in_attesa
1,437,SQuAD,qwen2.5:14b,45,50,in_attesa
1,438,SQuAD,qwen2.5:14b,45,46,in_attesa
1,439,HellaSwag,qwen2.5:14b,44,49,in_attesa
1,440,MMLU,qwen2.5:14b,45,51,in_attesa
1,441,HumanEval,qwen2.5:14b,45,59,in_attesa
1,442,GSM8K,qwen2.5:14b,45,58,in_attesa
1,443,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,444,GSM8K,qwen2.5:14b,44,56,in_attesa
1,445,HumanEval,qwen2.5:14b,45,57,in_attesa
1,446,GSM8K,qwen2.5:14b,45,55,in_attesa
1,447,MMLU,qwen2.5:14b,45,49,in_attesa
1,448,GSM8K,qwen2.5:14b,45,54,in_attesa
1,449,HumanEval,qwen2.5:14b,45,59,in_attesa
1,450,HumanEval,qwen2.5:14b,45,58,in_attesa
1,451,GSM8K,qwen2.5:14b,45,55,in_attesa
1,452,HellaSwag,qwen2.5:14b,45,53,in_attesa
1,453,GSM8K,qwen2.5:14b,44,58,in_attesa
1,454,MMLU,qwen2.5:14b,45,59,in_attesa
1,455,HumanEval,qwen2.5:14b,45,56,in_attesa
1,456,GSM8K,qwen2.5:14b,45,53,in_attesa
1,457,HumanEval,qwen2.5:14b,45,59,in_attesa
1,458,HellaSwag,qwen2.5:14b,45,51,in_attesa
1,459,MMLU,qwen2.5:14b,44,56,in_attesa
1,460,HumanEval,qwen2.5:14b,45,59,in_attesa
1,461,HellaSwag,qwen2.5:14b,45,50,in_attesa
1,462,MMLU,qwen2.5:14b,45,47,in_attesa
1,463,HumanEval,qwen2.5:14b,44,53,in_attesa
1,464,HumanEval,qwen2.5:14b,45,59,in_attesa
